Contracting Department ID,Contracting Department Name,Contracting Office ID,Contracting Office Name,NAICS Code,NAICS Description,Product or Service Code,Product or Service Description,Description of Requirement,Ultimate Parent Legal Business Name,Ultimate Parent Unique Entity ID,Dollars Obligated
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,COFENSE PHISHME & REPORTER RENEWAL,VET ADVISOR LLC,ML42FXA1AFH7,91679.46
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RENEWAL OF JASPERSOFT SW SUBSCRIPTION,SOFTWARE INFORMATION RESOURCE CORP,NYQ8DFDUJVX1,51627.33
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ACTIVE RISK MANAGER SOFTWARE,BLUE TECH INC.,MDC5LDZKQAM4,72847.61
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ACTIVE RISK MANAGER SOFTWARE,BLUE TECH INC.,MDC5LDZKQAM4,72847.61
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,DATACORE SUPPORT RENEWAL FY23,ALLIANCE TECHNOLOGY GROUP LLC,UCM7WPGJBZ67,12085.20
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"THIS TASK ORDER FOR KION ANNUAL ENTERPRISE SOFTWARE
PLATFORM LICENSE WITH PREMIUM SUPPORT",ADVANCED COMPUTER CONCEPTS  INC.,CGE8ABMZLZN9,567335.27
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ORACLE PREMIER SUPPORT RENEWAL,DYNAMIC SYSTEMS  INC.,Z78DJNKYJ2K5,43631.22
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ORACLE PREMIER SUPPORT RENEWAL,DYNAMIC SYSTEMS  INC.,Z78DJNKYJ2K5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,SERVICES PROVIDED BY CDIT CORPORATION ONLY FOR APPLICATION LEAD,KPAUL PROPERTIES  LLC,SNZJXFT7F2F8,9994.20
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,JIRA/CONFLUENCE MARKETPLACE ADD-ONS,PROQUIRE LLC,HQAJMSZDK666,28852.37
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ORACLE PREMIER SUPPORT RENEWAL,DYNAMIC SYSTEMS INC,Z78DJNKYJ2K5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,THIS TASK ORDER IS FOR THE ANNUAL LICENSE RENEWAL OF NUTANIX SOFTWARE FOR GSFC PER QUOTE GS22051866B92 DATED 05/19/2022.,GOVSMART  INC.,DJACUETFQUL8,150910.40
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,DELIVERY ORDER FOR COHESITY BACKUP AND RECOVERY SOFTWARE MAINTENANCE RENEWALS AND HARDWARE.,GOVSMART  INC.,DJACUETFQUL8,184695.84
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 CRIBL ON-PREM SOFTWARE RENEWAL,COLOSSAL CONTRACTING  LLC,F4M9NB1HD785,488616.70
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RENEW LICENSES/MAINTENANCE FOR NETIQ APPLICATION,INTEGRATION TECHNOLOGIES GROUP  INC.,M7KUEGMEKNV4,104473.66
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 SAP/SUCCESSFACTORS RENEWAL,REDHAWK IT SOLUTIONS LLC,QGAAEMCMJXQ7,110282.86
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,IHAWK/NIGHTSTAR SOFTWARE AND HARDWARE RENEWALS,PROQUIRE LLC,HQAJMSZDK666,19824.09
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,OKTA LICENSE RENEWAL,VETERANS TECH  LLC,J4KHM5JY79E3,34497.79
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"REDSEAL LAYER 3 PERPETUAL LICENSE PRODUCT CODE: SM-PREM-24X7 / QUANTITY: 700 / POP: 1 YEAR LICENSE
ELMT STANDALONE",VET ADVISOR LLC,ML42FXA1AFH7,81144.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ALTAIR GRID ENGINE SOFTWARE LICENSE RENEWAL FOR 1 BASE YEAR & 2 OPTION,OGIS COMMUNICATION GROUP  INC.,ZNSFUPHSC3N3,56592.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RENEWAL OF VXWORKS 7.5 MAINTENANCE SUPPORT,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,12561.12
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,REQUIREMENT: WIND RIVER VXWORKS RENEWAL,SOFTWARE INFORMATION RESOURCE CORP,NYQ8DFDUJVX1,72730.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,KSC IGRAFX SOFTWARE LICENSE RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,20531.65
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,VXWORKS 6.9 MAINTENANCE SUPPORT RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,25162.50
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,I2 ANALYST'S NOTEBOOK AND I2 IBASE CONCURRENT USER ANNUAL SUBSCRIPTION AND SUPPORT,ENTERPRISE TECHNOLOGY SOLUTIONS  INC.,FBRMCGPMN963,10381.84
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ACHIEVEIT ONLINE RENEWAL FY23,ALVAREZ LLC,Y928UVG75CT6,169110.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,OT : KLOCKWORK RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,41923.22
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"ANNUAL SOFTWARE RENEWAL, MANAGE ENGINE DESKTOP CENTRAL",OGIS COMMUNICATION GROUP  INC.,ZNSFUPHSC3N3,-187.45
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,THIS TASK ORDER IS TO RENEW THE ANNUAL AGENCY-WIDE MAINTENANCE AND SUPPORT FOR ACTIVID ACTIVCLIENT AND ACTIVID CREDENTIAL MANAGEMENT SYSTEM (CMS) SOFTWARE LICENSES.,ENTERPRISE TECHNOLOGY SOLUTIONS  INC.,FBRMCGPMN963,462600.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,OT ADDITIONAL NETWORK SECURITY ROUTER FOR COMMUNICATIONS DATA PROCESSOR,BETTER DIRECT  LLC,J6EEK881G8H7,-699.01
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 DELL EMC MAINTENANCE SUPPORT,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,26637.82
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,VEEAM RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,19823.84
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,TANIUM SUBSCRIPTION,AUGUST SCHELL ENTERPRISES  INC.,PPMBFPRXNAJ9,59401.90
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 TILEFLOW LICENSE,ADVANCED COMPUTER CONCEPTS  INC.,CGE8ABMZLZN9,18055.91
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,HCL APPSCAN ANNUAL RENEWAL,ENTERPRISE TECHNOLOGY SOLUTIONS  INC.,FBRMCGPMN963,11207.06
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"FY23 ALFRESCO SOFTWARE RENEWAL,",ADVANCED COMPUTER CONCEPTS  INC.,CGE8ABMZLZN9,75143.30
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 MALTEGO ENTERPRISE SUBSCRIPTION RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,18134.91
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,LOGRHYTHM STANDARD MAINTENANCE SUPPORT RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,44690.28
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"SW - CADENCE, ALLEGRO , ORCAD",NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,24114.25
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,VERISIGN (DIGICERT),NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,19380.90
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 VXWORKS HELIX VIRTULIZATION PLATFORM RENEWAL,PROQUIRE LLC,HQAJMSZDK666,63810.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,RENEWAL OF HAIVISION LICENSE SUPPORT / MAINT. IN SUPPORT OF THE NASA IPTV / ISS-RUSSIA SERVICES,NEXTECH SOLUTIONS LLC,WKPMBC33E755,18817.04
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,TASK ORDER TO RENEW FY22 SOFTWARE SUBSCRIPTION SERVICES FOR GOOGLE WORKSPACE LICENSES.,DH TECHNOLOGIES  LLC,NKC2AB3ESFP5,291973.50
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 NUTANIX SOFTWARE PRODUCTS AND SUPPORT SERVICES RENEWAL.,GOVSMART  INC.,DJACUETFQUL8,338270.70
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 CENTRIFY SOFTWARE MAINTENANCE RENEWAL FOR NASA KSC.,DH TECHNOLOGIES  LLC,NKC2AB3ESFP5,291687.95
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,SOPHOS SW RENEWAL,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,21972.80
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,POWERTECH SW REVEWAL,SOFTWARE INFORMATION RESOURCE CORP,NYQ8DFDUJVX1,42233.77
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"THIS IS A FIRM-FIXED PRICE TASK ORDER FOR THE FY23 AGENCY-WIDE RENEWAL OF AUTODESK SUBSCRIPTION SOFTWARE AND SERVICES PER ATTACHED QUOTE 104752 V0 DATED 02/27/2023.
PERIOD OF PERFORMANCE: 03/18/2023-03/17/2024",BAHFED CORP,TQ2KDQLRL8F1,865141.15
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,JSC ER DIVISION ATLASSIAN PLUGIN RENEWAL FY23,ADVANCED COMPUTER CONCEPTS  INC.,CGE8ABMZLZN9,23933.14
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,BACULA SILVER SUBSCRIPTION,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,20811.56
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,SLACK ENTERPRISE GRID PLAN,AURORA SYSTEMS CONSULTING  INC.,C1NMTBMS4KG5,164282.58
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,JSC ER DIVISION ATLASSIAN PLUGIN RENEWAL FY23,ADVANCED COMPUTER CONCEPTS  INC.,CGE8ABMZLZN9,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"THIS IS A FIRM-FIXED PRICE TASK ORDER FOR THE FY23 AGENCY-WIDE RENEWAL OF AUTODESK SUBSCRIPTION SOFTWARE AND SERVICES PER ATTACHED QUOTE 104752 V0 DATED 02/27/2023.
PERIOD OF PERFORMANCE: 03/18/2023-03/17/2024",BAHFED CORP,TQ2KDQLRL8F1,44255.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,GREEN HILLS SOFTWARE ANNUAL SUPPORT RENEWAL  MULTI IDE BUNDLE FOR CEV ORION DEVELOPMENT,OGIS COMMUNICATION GROUP  INC.,ZNSFUPHSC3N3,18825.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,FY23 BLANCCO DATA ERASER,DH TECHNOLOGIES  LLC,NKC2AB3ESFP5,20452.06
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,CONFERENCE I/O ANNUAL SUBSCRIPTION RENEWAL FY23,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,25187.50
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,SOFTWARE RENEWAL FOR GRAFANA,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,39540.43
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"THIS DELIVERY ORDER IS FOR AVIATRIX MULTI-CLOUD NETWORKING
SOFTWARE AND SERVICES PER QUOTE # 112313-1 DATED
08/02/2023.
THE ORDER CONSISTS OF A BASE PERIOD AND TWO 1-YEAR
OPTION PERIODS.
THE CURRENT OBLIGATION IS $638,892.82 FOR THE BASE YEAR.",FOUR POINTS TECHNOLOGY  L.L.C.,H1KHJPJH9R51,638892.82
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,OPMANTEK SOFTWARE LICENSES,ADVANCED COMPUTER CONCEPTS  INC.,CGE8ABMZLZN9,93283.29
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,REAL-TIME INNOVATIONS (RTI) SW RENEWAL FOR NASA KSC FOR FY23,DH TECHNOLOGIES  LLC,NKC2AB3ESFP5,551994.73
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"ACHIEVEIT CLOUD SERV. ADDING 100 USER LICENSE, 26 LOADS, 10 OPTIMIZATION WORKSHOPS TO EXISTING,",ENTERPRISE TECHNOLOGY SOLUTIONS  INC.,FBRMCGPMN963,66965.28
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ANALYTICS CLIENT AND DATA LINK SAP (RENEWALS),REDHAWK IT SOLUTIONS LLC,QGAAEMCMJXQ7,17263.44
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ROUGEWAVE JVIEWS SW RENEWAL,ENTERPRISE TECHNOLOGY SOLUTIONS  INC.,FBRMCGPMN963,174764.50
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,541519,OTHER COMPUTER RELATED SERVICES,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,ALDEC SW RENEWAL,ENTERPRISE TECHNOLOGY SOLUTIONS  INC.,FBRMCGPMN963,12080.79
